id,date,num_of_events,value
16444,2011-09-05,1,301.32
12709,2011-09-05,1,-19.03
14842,2011-09-05,1,213.04
14849,2011-09-05,2,759.28
12616,2011-09-05,1,457.7
13744,2011-09-05,1,263.2
17309,2011-09-05,1,82.75
12683,2011-09-05,1,-115.47
15238,2011-09-05,1,472.64
15974,2011-09-05,1,347.88
14680,2011-09-05,1,1226.16
13468,2011-09-05,1,356.75
15491,2011-09-05,1,299.16
18196,2011-09-05,1,238.35
16712,2011-09-05,1,482.8
13211,2011-09-05,1,775.94
15856,2011-09-05,2,475.76
17449,2011-09-06,1,174.86
15291,2011-09-06,1,378.75
17560,2011-09-06,1,149.12
14944,2011-09-06,1,656.46
14796,2011-09-06,2,824.51
17700,2011-09-06,1,556.26
14441,2011-09-06,1,340.56
15271,2011-09-06,1,224.28
15513,2011-09-06,2,2423.27
15521,2011-09-06,4,0
15199,2011-09-06,1,310.6
14560,2011-09-06,1,100.8
16455,2011-09-06,1,189.6
15671,2011-09-06,1,638.4
14408,2011-09-06,1,301.8
16168,2011-09-06,1,185
13949,2011-09-06,1,537.9
14360,2011-09-06,1,1134.69
13158,2011-09-06,1,332.89
17716,2011-09-06,3,699.9
14715,2011-09-06,1,347.3
17068,2011-09-06,1,257.8
16359,2011-09-06,1,164.4
17191,2011-09-06,1,387.26
16904,2011-09-06,1,15
13784,2011-09-06,1,155.52
16400,2011-09-06,1,303.93
14667,2011-09-06,1,582.8
15189,2011-09-06,2,784.94
14239,2011-09-06,1,315.65
14156,2011-09-06,2,4234.19
14208,2011-09-06,1,151.74
16393,2011-09-06,1,258.64
17841,2011-09-06,2,547.76
13538,2011-09-06,1,99
15462,2011-09-06,1,64.8
,2011-09-06,3,2854.09
18230,2011-09-06,1,503.08
17339,2011-09-06,1,183.36
16928,2011-09-06,1,199.3
12720,2011-09-06,2,375.34
16278,2011-09-06,1,-15.8
14040,2011-09-06,2,246.25
14739,2011-09-06,1,939.96
12526,2011-09-06,1,520.3
16175,2011-09-06,1,300.7
15311,2011-09-06,1,724.01
12569,2011-09-06,1,106.8
17460,2011-09-06,1,159.85
15804,2011-09-06,1,477.93
13130,2011-09-06,1,64
13098,2011-09-06,1,701.38
12748,2011-09-06,1,303.92
13122,2011-09-06,1,18.72
15089,2011-09-06,1,359.05
12461,2011-09-06,1,200
13210,2011-09-07,1,353.48
16735,2011-09-07,1,-28.05
16767,2011-09-07,1,591.14
16029,2011-09-07,3,934.8
14397,2011-09-07,1,180.12
17481,2011-09-07,1,260.63
14916,2011-09-07,1,266.48
,2011-09-07,8,12446.11
13999,2011-09-07,1,-8.5
14911,2011-09-07,3,2910.94
12685,2011-09-07,1,549.24
17573,2011-09-07,1,174.71
17735,2011-09-07,1,871.25
17491,2011-09-07,1,-16.95
18229,2011-09-07,1,348
15594,2011-09-07,1,520.31
14334,2011-09-07,1,315.2
16843,2011-09-07,1,23
14452,2011-09-07,1,127.37
17511,2011-09-07,1,3200.28
15071,2011-09-07,1,393.4
13186,2011-09-07,1,313.6
13808,2011-09-07,1,149.64
14606,2011-09-07,3,-104.43
17442,2011-09-07,1,331.24
14709,2011-09-07,1,588.3
14309,2011-09-07,1,323.68
14530,2011-09-07,1,524.85
13756,2011-09-07,1,413.99
12490,2011-09-07,1,1035.82
15114,2011-09-07,1,324.96
17345,2011-09-07,1,155.8
17949,2011-09-07,1,534.24
16818,2011-09-07,1,426.07
12748,2011-09-07,1,9.36
17368,2011-09-07,1,20.8
15885,2011-09-07,1,349.35
17422,2011-09-07,1,402.79
15752,2011-09-07,2,472.07
12637,2011-09-07,1,1304.7
16828,2011-09-07,1,15
15189,2011-09-07,1,304.24
13798,2011-09-07,1,1094.9
18093,2011-09-07,1,89.64
14156,2011-09-07,1,504.35
13249,2011-09-07,1,127.73
15298,2011-09-08,1,591.02
13889,2011-09-08,1,416.9
17567,2011-09-08,1,590.4
13026,2011-09-08,1,360.48
13305,2011-09-08,1,310.2
12471,2011-09-08,1,-18
,2011-09-08,11,4007.5
15488,2011-09-08,1,91.32
12685,2011-09-08,1,1057.18
12683,2011-09-08,1,404.31
16418,2011-09-08,1,222.45
15885,2011-09-08,1,15
18222,2011-09-08,1,443
15653,2011-09-08,1,829.44
13468,2011-09-08,1,126.74
14410,2011-09-08,3,74.09
14646,2011-09-08,2,1946.68
13571,2011-09-08,1,282.68
13577,2011-09-08,1,371.7
13013,2011-09-08,1,303.3
13244,2011-09-08,1,121.74
16076,2011-09-08,3,408.98
16426,2011-09-08,3,361.46
13700,2011-09-08,2,405.46
14688,2011-09-08,2,346.83
17243,2011-09-08,2,434.84
17004,2011-09-08,1,1006.4
15144,2011-09-08,1,591.9
13330,2011-09-08,1,412.71
13137,2011-09-08,1,473.29
13925,2011-09-08,2,182.2
15306,2011-09-08,1,312.45
12955,2011-09-08,1,496.44
13871,2011-09-08,1,538.4
17634,2011-09-08,1,159.79
15618,2011-09-08,2,196.21
13848,2011-09-08,1,320
16031,2011-09-08,1,243.31
12839,2011-09-08,1,413.58
17811,2011-09-08,2,179.15
13249,2011-09-08,1,291.84
14511,2011-09-08,1,191.73
14223,2011-09-08,1,334.54
12540,2011-09-08,1,459.99
13814,2011-09-08,1,961.58
13769,2011-09-08,2,446.38
15400,2011-09-08,1,105
12971,2011-09-08,1,78.9
17370,2011-09-08,1,117.36
16558,2011-09-08,1,322.77
15730,2011-09-08,1,309.79
13854,2011-09-08,1,324
15198,2011-09-08,1,86
13199,2011-09-08,1,186.32
12592,2011-09-08,1,205.8
15453,2011-09-08,1,227.79
17997,2011-09-08,2,-164.88
16682,2011-09-08,1,183.92
12569,2011-09-08,1,86
13267,2011-09-08,1,318.4
14522,2011-09-08,1,482.07
16011,2011-09-08,1,170.88
14562,2011-09-08,1,354.53
12535,2011-09-09,1,344.9
16173,2011-09-09,2,193.92
12449,2011-09-09,1,1087.7
13441,2011-09-09,1,296.64
13137,2011-09-09,1,-45.33
17593,2011-09-09,1,985.62
15187,2011-09-09,1,15
16293,2011-09-09,2,324.59
13145,2011-09-09,1,85.92
12621,2011-09-09,1,-55.85
17841,2011-09-09,1,190.57
14051,2011-09-09,1,584.4
13319,2011-09-09,1,493.4
14911,2011-09-09,2,-89.65
14062,2011-09-09,1,998.88
12477,2011-09-09,1,-93.18
17870,2011-09-09,1,146.75
13823,2011-09-09,1,650.42
17965,2011-09-09,2,377.06
16027,2011-09-09,1,158.4
12674,2011-09-09,1,425.2
,2011-09-09,7,4816.78
15039,2011-09-09,1,322.37
16515,2011-09-09,1,262.74
17696,2011-09-09,1,-6.95
15249,2011-09-09,1,282.31
12637,2011-09-09,1,1304.7
14194,2011-09-09,1,-1.74
17865,2011-09-09,1,-44.15
14414,2011-09-09,1,185.84
12879,2011-09-09,1,140.5
18118,2011-09-09,1,161.43
17001,2011-09-09,1,322.4
12787,2011-09-09,1,186.56
16309,2011-09-09,1,-19.9
18237,2011-09-09,1,158.96
16133,2011-09-09,1,-3.58
14108,2011-09-09,1,-3.75
16353,2011-09-09,1,141.9
14243,2011-09-09,1,-10.25
14210,2011-09-09,1,-4.95
14837,2011-09-09,1,-8.3
16723,2011-09-09,1,165
16603,2011-09-09,1,296.62
18167,2011-09-09,1,-13.15
14096,2011-09-09,3,-6.79
14312,2011-09-09,1,192.6
17800,2011-09-09,1,151.3
12748,2011-09-09,1,211.49
14388,2011-09-09,1,442.66
14961,2011-09-09,1,1010.95
14711,2011-09-09,1,301
12433,2011-09-09,1,2608.11
14180,2011-09-09,1,148.8
18109,2011-09-09,2,381.1
14824,2011-09-09,1,441.91
16910,2011-09-09,1,111.78
15189,2011-09-09,1,98.1
15652,2011-09-09,1,337.74
16362,2011-09-09,5,309
14628,2011-09-09,1,340.38
12830,2011-09-09,1,1210.32
14895,2011-09-09,3,1893.08
13079,2011-09-09,1,35.7
17426,2011-09-09,1,1001.36
15251,2011-09-09,1,2243.7
13458,2011-09-09,1,-7.5
16145,2011-09-09,1,-11.05
16899,2011-09-11,1,78.1
15605,2011-09-11,1,204.6
14258,2011-09-11,1,1912.06
13408,2011-09-11,2,1064.24
15159,2011-09-11,2,593.88
14837,2011-09-11,1,303.94
12635,2011-09-11,1,1005.54
15035,2011-09-11,1,252.73
15636,2011-09-11,1,418.06
16384,2011-09-11,1,175.4
13742,2011-09-11,1,142.9
17377,2011-09-11,1,164.42
14665,2011-09-11,1,544.52
14508,2011-09-11,1,137.56
15939,2011-09-11,1,254.76
15502,2011-09-11,3,320.5
13426,2011-09-11,1,451.97
13941,2011-09-11,1,1028.04
16107,2011-09-11,1,316.6
13272,2011-09-11,1,140.96
13527,2011-09-11,3,470.97
15587,2011-09-11,1,344.88
12841,2011-09-11,1,220.07
13993,2011-09-11,1,384.9
13324,2011-09-11,2,2638.84
12680,2011-09-11,1,112.38
13124,2011-09-11,1,1292.21
17317,2011-09-11,1,2027.94
14212,2011-09-11,1,1070.48
13372,2011-09-11,1,378.64
15527,2011-09-11,1,277.55
13018,2011-09-08,1,286.86
14606,2011-09-11,2,95.63
18255,2011-09-11,1,103.3
17299,2011-09-11,1,309.86
12647,2011-09-11,1,356.11
13813,2011-09-11,1,292.24
17864,2011-09-11,1,272.31
16523,2011-09-11,1,848.98
14250,2011-09-11,1,1228.83
14487,2011-09-11,1,430.22
14720,2011-09-11,1,245.33
13884,2011-09-11,1,344.25
16549,2011-09-11,1,452.49
13450,2011-09-11,1,305.82
16796,2011-09-11,1,305.62
13614,2011-09-11,1,302.15
14432,2011-09-11,1,254.75
12748,2011-09-11,2,2006.35
15782,2011-09-11,1,1638.34
17838,2011-09-11,1,625
14825,2011-09-11,1,160.2
13611,2011-09-11,1,535.08
14057,2011-09-11,1,331.56
17218,2011-09-11,1,133.37
12883,2011-09-11,1,291.63
15601,2011-09-11,1,231.56
14456,2011-09-11,1,818.93
12965,2011-09-11,1,771.91
13381,2011-09-11,1,520.9
14533,2011-09-11,1,408.38
15533,2011-09-11,1,449.66
15547,2011-09-11,1,458.43
17841,2011-09-11,1,203.08
14030,2011-09-11,1,159.31
16871,2011-09-11,1,329.44
18215,2011-09-11,1,299.34
16474,2011-09-11,2,123.09
12997,2011-09-12,1,307.92
18158,2011-09-12,1,343.8
14110,2011-09-12,1,523.25
13265,2011-09-12,1,336.64
14307,2011-09-12,2,687.83
15865,2011-09-12,1,289.92
15980,2011-09-12,2,1638.68
16150,2011-09-12,1,339.83
13577,2011-09-12,1,-29.3
15358,2011-09-12,1,405.86
15392,2011-09-12,1,326.48
,2011-09-12,7,1748.93
13375,2011-09-12,1,778.65
15971,2011-09-12,1,217.3
13431,2011-09-12,1,853.68
13983,2011-09-12,1,382.48
17961,2011-09-12,1,5.95
16209,2011-09-12,1,145.72
16211,2011-09-12,1,547.02
13743,2011-09-12,1,153.72
14527,2011-09-12,2,186.82
13798,2011-09-12,1,410.08
17685,2011-09-12,1,1286.41
15253,2011-09-12,2,466.75
17811,2011-09-12,3,217.97
13269,2011-09-12,1,362.18
13650,2011-09-12,1,317.96
14952,2011-09-12,1,683.8
14292,2011-09-12,1,553.74
12884,2011-09-12,1,309.05
16141,2011-09-12,1,620.4
17139,2011-09-12,1,1535.24
14997,2011-09-12,1,278.4
16985,2011-09-12,1,501.9
17919,2011-09-12,1,1304.04
16984,2011-09-12,2,1245.32
16360,2011-09-12,1,211.01
12924,2011-09-12,1,278.43
13064,2011-09-12,1,183.08
13309,2011-09-12,1,381.5
16458,2011-09-12,1,175.9
17865,2011-09-12,2,688.44
17433,2011-09-12,1,303.16
15932,2011-09-12,1,309.7
16475,2011-09-12,1,85
18180,2011-09-12,1,303.36
13704,2011-09-12,1,88.56
16839,2011-09-12,1,987.94
17090,2011-09-12,1,705.74
13854,2011-09-12,1,302.2
15996,2011-09-12,1,152.82
17656,2011-09-12,1,132.4
15755,2011-09-12,1,330.92
17719,2011-09-12,1,302.19
14732,2011-09-12,1,308.89
17071,2011-09-12,1,291.8
14020,2011-09-12,1,331.14
14286,2011-09-12,1,-22.74
12989,2011-09-12,1,637.92
14897,2011-09-12,1,169.9
15673,2011-09-12,1,776.63
18069,2011-09-12,1,788.1
14901,2011-09-12,1,129.33
14500,2011-09-12,1,21
17696,2011-09-12,1,-6.95
16191,2011-09-12,1,-4.95
13236,2011-09-12,1,-17.58
18223,2011-09-12,1,-24.45
16713,2011-09-12,1,-4.5
14276,2011-09-12,1,-24.05
15764,2011-09-12,2,0
13850,2011-09-12,1,-8.67
14688,2011-09-12,1,-394.85
13319,2011-09-12,1,-33
13709,2011-09-12,1,-1.65
13136,2011-09-12,1,-2.08
16670,2011-09-12,1,-2.95
16705,2011-09-12,1,-13.9
15136,2011-09-12,1,-4.25
,2011-09-13,13,6855.28
14359,2011-09-13,1,483.39
16451,2011-09-13,1,266.97
15769,2011-09-13,1,1253
16609,2011-09-13,1,1319.78
13880,2011-09-13,3,820.26
16098,2011-09-13,1,293.14
16422,2011-09-13,1,358.2
12940,2011-09-13,1,361.27
16814,2011-09-13,1,573.7
16656,2011-09-13,1,-8.5
14060,2011-09-13,1,294.24
12679,2011-09-13,1,94.32
17404,2011-09-13,1,4114.08
15529,2011-09-13,1,817.04
17779,2011-09-13,2,162.52
17757,2011-09-13,1,161.19
13767,2011-09-13,1,371.7
17228,2011-09-13,1,368.72
13136,2011-09-13,1,921.4
15216,2011-09-13,1,96.6
16353,2011-09-13,1,237.6
14646,2011-09-13,1,8281.12
15311,2011-09-13,1,679.69
18044,2011-09-13,1,431.97
17092,2011-09-13,1,356.6
18145,2011-09-13,1,1079.47
17365,2011-09-13,1,1126.47
12909,2011-09-13,1,328.98
15522,2011-09-13,1,259.9
14096,2011-09-13,2,381.69
16161,2011-09-13,1,303.65
17037,2011-09-13,1,1267.32
13488,2011-09-13,1,432.75
17133,2011-09-13,1,1658.9
13098,2011-09-13,1,2180.3
12822,2011-09-13,1,690.9
16081,2011-09-13,1,1599.55
15343,2011-09-13,1,364.5
16409,2011-09-13,1,380.76
12619,2011-09-13,1,199.8
14132,2011-09-13,1,347.74
17562,2011-09-13,1,191.78
14753,2011-09-13,1,563.15
14032,2011-09-13,1,302.2
16036,2011-09-13,1,570.19
15201,2011-09-13,1,303.28
16959,2011-09-13,1,117.35
18251,2011-09-13,1,4314.72
14163,2011-09-13,1,786.52
14194,2011-09-13,1,446.31
12664,2011-09-13,1,319.6
15998,2011-09-13,1,398.7
13704,2011-09-13,1,417.08
16469,2011-09-13,1,185.84
16279,2011-09-13,1,371.9
13263,2011-09-13,1,276.31
15194,2011-09-13,1,305.37
13032,2011-09-13,1,496.3
17961,2011-09-13,1,1.65
15513,2011-09-13,1,-7.2
16229,2011-09-13,1,652.4
16029,2011-09-13,2,-117.24
12895,2011-09-14,1,267.8
18092,2011-09-14,1,1304.04
17640,2011-09-14,1,621.66
13798,2011-09-14,1,327.8
13588,2011-09-14,1,185.22
15845,2011-09-14,1,543.24
13860,2011-09-14,1,405.88
12756,2011-09-14,1,112.08
17315,2011-09-14,1,302.25
14911,2011-09-14,3,744.91
15380,2011-09-14,2,414.1
12971,2011-09-14,2,324.2
15622,2011-09-14,3,725.61
17193,2011-09-14,1,299.04
13183,2011-09-14,1,690.6
,2011-09-14,13,1565.03
18001,2011-09-14,1,252.23
18173,2011-09-14,1,378
14660,2011-09-14,1,156.79
18065,2011-09-14,3,537.04
17728,2011-09-14,1,345.03
17841,2011-09-14,2,213.97
13145,2011-09-14,1,-3.75
15105,2011-09-14,2,643.56
16401,2011-09-14,1,318.24
13552,2011-09-14,2,551.64
13078,2011-09-14,1,737.8
16745,2011-09-14,1,821.6
15933,2011-09-14,1,411.81
15854,2011-09-14,1,446.25
15081,2011-09-14,1,88.2
13634,2011-09-14,1,588.51
12921,2011-09-14,1,490.95
13408,2011-09-14,1,466.52
15804,2011-09-14,1,233.39
14284,2011-09-14,1,252.1
14606,2011-09-14,2,62.61
15021,2011-09-14,1,309.33
17347,2011-09-14,1,228.96
15841,2011-09-14,1,303.48
14562,2011-09-14,1,177.44
17883,2011-09-14,1,78.45
17716,2011-09-14,1,378.45
15103,2011-09-14,1,291.68
16910,2011-09-14,1,163.08
15707,2011-09-14,1,166.78
12726,2011-09-14,1,357.32
13430,2011-09-14,1,336.31
14110,2011-09-14,1,382.74
12566,2011-09-14,1,351.65
17033,2011-09-14,1,422.04
15618,2011-09-14,1,-29.82
17422,2011-09-14,1,-22.08
14299,2011-09-14,1,-15.95
14177,2011-09-14,1,250
16150,2011-09-14,1,-23.4
13321,2011-09-14,1,259.04
16928,2011-09-14,1,221.17
12822,2011-09-14,1,-29.9
13999,2011-09-14,1,-19.65
14397,2011-09-14,1,-4.15
13877,2011-09-14,1,117.24
18158,2011-09-14,1,-1.65
12457,2011-09-14,1,743.28
14292,2011-09-14,1,-13
16210,2011-09-14,1,358.06
15272,2011-09-14,1,298.96
18211,2011-09-15,1,151.5
15304,2011-09-15,1,90.6
15322,2011-09-15,1,679.68
13107,2011-09-15,1,472.2
12444,2011-09-15,1,562.54
12921,2011-09-15,1,272.1
14060,2011-09-15,1,-5.04
14911,2011-09-15,3,678.83
17961,2011-09-15,1,74.56
13931,2011-09-15,1,-6.6
12997,2011-09-15,1,-3.75
17333,2011-09-15,1,494.25
16048,2011-09-15,1,-12.75
13539,2011-09-15,1,315.69
14915,2011-09-15,1,-48.65
17071,2011-09-15,1,-14.95
13518,2011-09-15,1,659.44
,2011-09-15,7,-6724.83
14306,2011-09-15,1,1702.94
13134,2011-09-15,1,907.84
17679,2011-09-15,1,1643.2
12731,2011-09-15,1,2377.9
16160,2011-09-15,1,801.94
13104,2011-09-15,1,202.56
17214,2011-09-15,2,165.45
14227,2011-09-15,2,632.38
17677,2011-09-15,1,320.68
14608,2011-09-15,1,586.95
17865,2011-09-15,1,237.08
15005,2011-09-15,1,261.15
18172,2011-09-15,2,324.32
16341,2011-09-15,1,734.24
13662,2011-09-15,1,364.82
15573,2011-09-15,1,410.7
17002,2011-09-15,1,500.21
12748,2011-09-15,2,-1770.04
13018,2011-09-15,2,320.37
17786,2011-09-15,1,163.89
14735,2011-09-15,1,15
13694,2011-09-15,2,3238.42
14595,2011-09-15,1,136.23
13658,2011-09-15,2,1163.47
17047,2011-09-15,1,351.47
16729,2011-09-15,1,354.45
12682,2011-09-15,1,240.28
17669,2011-09-15,1,761.5
14894,2011-09-15,1,655.75
17434,2011-09-15,1,499.56
15660,2011-09-15,1,372.16
14367,2011-09-15,1,990.15
17602,2011-09-15,1,1244.44
15466,2011-09-15,1,334.53
16945,2011-09-15,1,285.48
12457,2011-09-15,1,160
18259,2011-09-15,1,891.9
12722,2011-09-15,1,67.98
17898,2011-09-15,1,52.22
16156,2011-09-15,1,680.28
15511,2011-09-15,1,202.9
17402,2011-09-15,1,115.2
17846,2011-09-15,1,2033.1
16189,2011-09-15,1,144.48
17428,2011-09-15,1,4090.28
15417,2011-09-15,1,508.8
18102,2011-09-15,5,31661.54
17576,2011-09-15,1,244.7
12995,2011-09-15,1,211.32
14557,2011-09-15,1,788.38
14111,2011-09-15,1,-4.25
14105,2011-09-15,1,-5.9
13136,2011-09-15,1,-1.65
17139,2011-09-15,1,-54.1
16293,2011-09-15,1,-8.5
15449,2011-09-15,1,-1.65
13319,2011-09-15,2,-26.29
15122,2011-09-15,1,-2.1
13871,2011-09-15,1,-13.45
13468,2011-09-15,1,-9.95
17594,2011-09-15,1,678.18
17293,2011-09-15,1,250.34
15804,2011-09-15,2,-43.99
13026,2011-09-15,1,-16.59
14019,2011-09-15,1,-22.65
14420,2011-09-15,1,-1.65
17530,2011-09-15,1,395.55
12616,2011-09-15,1,-29.85
16764,2011-09-15,1,110.93
17573,2011-09-15,2,-10.2
12919,2011-09-15,1,-17.85
16362,2011-09-15,1,-3.75
16746,2011-09-15,1,397.17
16350,2011-09-15,1,189.7
15205,2011-09-15,1,176.94
13993,2011-09-16,1,-23.35
12963,2011-09-16,1,253.91
15152,2011-09-16,1,329.02
13599,2011-09-16,2,520.04
15382,2011-09-16,1,2582.78
,2011-09-16,30,3069.24
14177,2011-09-16,1,-4.95
13141,2011-09-16,1,987.72
15498,2011-09-16,2,1057.18
12471,2011-09-16,1,440.5
12476,2011-09-16,2,532.81
16709,2011-09-16,1,1045.28
14842,2011-09-16,1,-9.9
16108,2011-09-16,2,816.1
13418,2011-09-16,1,324
17068,2011-09-16,1,287.4
18122,2011-09-16,1,201.94
12434,2011-09-16,1,519.89
12513,2011-09-16,1,-25.5
13196,2011-09-16,1,1074.82
17144,2011-09-16,1,595.89
16924,2011-09-16,1,271.11
17049,2011-09-16,1,635.19
15099,2011-09-16,1,410.48
13323,2011-09-16,1,120.3
15311,2011-09-16,1,257.3
14124,2011-09-16,1,419.58
15975,2011-09-16,1,371.01
17663,2011-09-16,1,271.28
15240,2011-09-16,1,337.17
17238,2011-09-16,1,264.31
18055,2011-09-16,1,1233.01
12600,2011-09-16,1,282.9
17652,2011-09-16,1,488.45
13563,2011-09-16,1,466.65
15410,2011-09-16,1,361.43
17370,2011-09-16,1,108
14262,2011-09-16,1,524.3
12871,2011-09-16,1,248.64
12921,2011-09-16,1,549.46
12709,2011-09-16,1,-24.24
14056,2011-09-16,1,258.01
15523,2011-09-16,1,412.01
17728,2011-09-16,1,-345.03
14462,2011-09-16,1,168.05
12748,2011-09-16,1,663.6
16878,2011-09-16,1,13.3
15465,2011-09-18,1,426.95
14562,2011-09-18,1,154.95
15947,2011-09-18,1,1708.24
13247,2011-09-18,1,305.07
14487,2011-09-18,2,292.14
17841,2011-09-18,1,258.99
13078,2011-09-18,1,757.7
15547,2011-09-18,2,500.63
14878,2011-09-18,1,110.69
13566,2011-09-18,1,585.18
17677,2011-09-18,1,716
18194,2011-09-18,1,973.84
16689,2011-09-18,1,294.16
16438,2011-09-18,1,204.4
13067,2011-09-18,1,115.46
15533,2011-09-18,2,51.68
17858,2011-09-18,1,266.14
17802,2011-09-18,1,652.62
17750,2011-09-18,1,129.63
13334,2011-09-18,1,804.98
14769,2011-09-18,1,3844.84
16033,2011-09-18,1,954.51
16370,2011-09-18,1,367.45
17073,2011-09-18,1,387.4
12705,2011-09-19,1,-1.65
12457,2011-09-19,1,196.35
17069,2011-09-19,1,545.78
18226,2011-09-19,1,484.52
12562,2011-09-19,1,388.64
17961,2011-09-19,1,4.86
18094,2011-09-19,2,615
17451,2011-09-19,1,214.97
12379,2011-09-19,1,392.4
14934,2011-09-19,1,1062.1
14159,2011-09-19,2,384.08
17058,2011-09-19,1,360.23
16460,2011-09-19,1,258.84
,2011-09-19,12,8.71
13325,2011-09-19,1,675.3
16080,2011-09-19,1,86.9
15365,2011-09-19,2,983.87
13562,2011-09-19,1,589.6
14684,2011-09-19,1,129.33
14735,2011-09-19,2,736.54
13695,2011-09-19,1,329.88
14646,2011-09-19,2,15618.28
18232,2011-09-19,1,92.35
16906,2011-09-19,1,184.83
17612,2011-09-19,1,-19.41
12527,2011-09-19,1,63.79
14606,2011-09-19,1,47.38
12640,2011-09-19,1,764.59
13774,2011-09-19,1,345
12682,2011-09-19,1,339.01
15594,2011-09-19,1,718.21
12497,2011-09-19,1,1043.1
13524,2011-09-19,1,75
12724,2011-09-19,1,542.81
15058,2011-09-19,1,197.55
17613,2011-09-19,1,789.84
14704,2011-09-19,1,165.32
12621,2011-09-19,2,1065.6
12752,2011-09-19,1,4366.78
15078,2011-09-19,1,573.2
16422,2011-09-19,1,575.46
12901,2011-09-19,1,1519.8
15504,2011-09-19,1,52.83
13777,2011-09-19,1,313.28
15675,2011-09-19,1,98.3
17557,2011-09-19,1,288.36
12879,2011-09-19,1,367.2
13228,2011-09-19,1,358
14290,2011-09-19,1,293.54
13102,2011-09-19,1,331.14
14356,2011-09-19,1,345.03
13416,2011-09-19,1,275
13552,2011-09-19,1,-29.25
16609,2011-09-19,1,-39.2
13767,2011-09-19,2,969.6
14282,2011-09-19,1,301.3
14911,2011-09-19,2,644.33
14146,2011-09-19,2,1062.11
12540,2011-09-19,1,971.65
14961,2011-09-19,1,982
16235,2011-09-19,1,10
17628,2011-09-19,1,75.75
13704,2011-09-19,1,92.28
15465,2011-09-19,1,-88.45
15755,2011-09-19,1,-18.12
17677,2011-09-19,1,-16.6
15251,2011-09-19,1,-84.48
18017,2011-09-19,1,179
15764,2011-09-19,1,-4.25
16527,2011-09-19,1,228.06
16211,2011-09-19,1,-4.25
16428,2011-09-19,1,-2.95
15201,2011-09-19,1,-8.59
13860,2011-09-19,1,-5.9
13599,2011-09-19,1,-7.47
17848,2011-09-19,1,79.6
15443,2011-09-19,1,-24.75
17147,2011-09-20,1,376.19
17527,2011-09-20,1,181.6
14236,2011-09-20,1,301.56
,2011-09-20,6,5900.95
14191,2011-09-20,1,267.03
16700,2011-09-20,1,327.67
15341,2011-09-20,1,2020.52
14766,2011-09-20,1,519.53
13767,2011-09-20,3,2250.9
17450,2011-09-20,8,71601.44
14911,2011-09-20,2,1798.39
13089,2011-09-20,1,761.44
12620,2011-09-20,1,377.66
16215,2011-09-20,1,242.35
18180,2011-09-20,1,301.15
14866,2011-09-20,1,5639.52
17863,2011-09-20,1,342.02
14201,2011-09-20,1,105.9
17686,2011-09-20,1,520.74
17841,2011-09-20,2,446.87
13384,2011-09-13,1,1024.08
14198,2011-09-14,1,171.85
16573,2011-09-16,1,370.98
17490,2011-09-19,1,313.1
16369,2011-09-20,1,497.24
15839,2011-09-20,1,491.18
16029,2011-09-20,2,1255.6
14164,2011-09-20,1,1273.77
14221,2011-09-20,1,471.88
15888,2011-09-20,1,168.31
14446,2011-09-20,1,382.18
16624,2011-09-20,1,384.14
15039,2011-09-20,1,272.24
13448,2011-09-20,1,1065.79
16360,2011-09-20,1,263.92
14859,2011-09-20,1,630.26
16327,2011-09-20,1,702.75
12584,2011-09-20,1,279.8
16777,2011-09-20,1,49.1
16464,2011-09-20,1,613.25
16584,2011-09-20,1,324.14
17340,2011-09-20,3,865.85
15026,2011-09-20,1,238.22
17564,2011-09-20,1,119.12
18135,2011-09-20,1,123.65
13356,2011-09-20,1,768.24
12352,2011-09-20,1,366.25
13038,2011-09-20,1,316.7
17724,2011-09-20,1,241.2
14298,2011-09-20,2,948.44
13094,2011-09-20,1,228.96
12720,2011-09-20,1,138.48
14401,2011-09-20,1,305.5
16928,2011-09-20,1,222.88
16839,2011-09-20,1,351.9
13138,2011-09-20,1,198.44
14211,2011-09-20,1,209.16
12474,2011-09-20,1,-10.2
12989,2011-09-20,1,-2.1
12540,2011-09-20,1,-25.5
17873,2011-09-20,1,272.04
17034,2011-09-21,1,223.08
15696,2011-09-21,1,378.95
18241,2011-09-21,1,109.56
12435,2011-09-21,1,3850.9
17450,2011-09-21,1,-3825.36
14356,2011-09-21,1,356.2
18236,2011-09-21,1,132.55
12390,2011-09-21,1,549.84
14397,2011-09-21,1,53.12
15888,2011-09-21,1,-27.04
16341,2011-09-21,1,-7.05
15253,2011-09-21,1,-2.9
14284,2011-09-21,1,-16.8
16656,2011-09-21,1,353.58
14198,2011-09-21,1,-19.8
,2011-09-21,15,10057.62
12384,2011-09-21,1,-19.11
15498,2011-09-21,1,-35.4
16626,2011-09-21,1,315.1
13418,2011-09-21,1,-28.59
15622,2011-09-21,1,-2.08
13155,2011-09-21,1,313.3
16525,2011-09-21,1,300.12
12583,2011-09-21,1,540.8
12701,2011-09-21,1,460.63
18228,2011-09-21,1,420.39
16493,2011-09-21,1,569.34
17511,2011-09-21,2,4423.37
16076,2011-09-21,1,97.83
17164,2011-09-21,1,745.84
13908,2011-09-21,1,907.94
16103,2011-09-21,1,256.74
13316,2011-09-21,1,683.58
14911,2011-09-21,1,381.22
15140,2011-09-21,1,324.74
12721,2011-09-21,1,342.9
15203,2011-09-21,1,189.4
14306,2011-09-21,1,-9.9
